boosting_rounds,wrmsse,mae,rmse,actual_mean,prediction_mean,minimum_prediction,maximum_prediction,non_finite_predictions,negative_predictions,prediction_rows,evaluation_seconds,fold,demand_type,stage,fit_train_end,validation_start,validation_end
600,0.6948701168631466,3.5678237175703646,5.405865760010694,5.747857142857143,6.291909695816991,0.0037870043888688087,61.780784606933594,0,0,5600,0.6443126001395285,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
650,0.6894591679436461,3.550929455640975,5.398049540684256,5.747857142857143,6.227961594273553,0.0038549406453967094,62.753360748291016,0,0,5600,0.7836447998415679,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
700,0.6815409157990568,3.542530693557263,5.400067142584096,5.747857142857143,6.216565580334365,0.002912461757659912,60.79521179199219,0,0,5600,0.5452270000241697,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
750,0.6834308838267512,3.5393322781873366,5.4149449815889,5.747857142857143,6.185693164286952,0.0023608901537954807,59.65336608886719,0,0,5600,0.4917484999168664,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
800,0.6904592310594022,3.5466844592956686,5.43059909193276,5.747857142857143,6.187326022045142,0.0016948649426922202,60.197078704833984,0,0,5600,0.4593600002117455,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
850,0.6717434615053126,3.5320420575728972,5.406391133581945,5.747857142857143,6.17052829737193,0.0013334120158106089,63.49404525756836,0,0,5600,0.4599845998454839,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
900,0.6728417532454496,3.532898308098416,5.41233504070162,5.747857142857143,6.167621572423626,0.0011689048260450363,66.40483093261719,0,0,5600,0.4947134000249207,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
950,0.6710487374703877,3.5285936381318606,5.40878817864981,5.747857142857143,6.155811857873673,0.0011106131132692099,67.30899047851562,0,0,5600,0.5096269000787288,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
1000,0.6686430889852275,3.5289123217083604,5.394987631455698,5.747857142857143,6.162579915324064,0.0010603246046230197,67.57320404052734,0,0,5600,0.507192799821496,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
1100,0.6965382759029461,3.5580655148353046,5.442565030849956,5.747857142857143,6.234106655940871,0.0008567473851144314,76.3963623046875,0,0,5600,0.5271401000209153,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
1200,0.6839027035949435,3.534652064266681,5.43348486934193,5.747857142857143,6.184552145819928,0.0006779346149414778,78.36831665039062,0,0,5600,0.5090947998687625,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
1300,0.6854275859690444,3.5347399443075327,5.420457582228851,5.747857142857143,6.150342659209065,0.0008683813503012061,60.789764404296875,0,0,5600,0.5122892998624593,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
1400,0.6857916955987257,3.542028379231997,5.448147138128234,5.747857142857143,6.1459645917642565,0.0006624974776059389,60.69933319091797,0,0,5600,0.5248791000340134,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
1500,0.6808067344253637,3.531859699981214,5.470631965759369,5.747857142857143,6.087723895117139,0.0005299567710608244,60.863868713378906,0,0,5600,0.6355367999058217,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
25,2.055021373795676,0.9986127262256508,3.230881373184019,1.0232142857142856,0.512483101900933,0.08196887373924255,6.18831729888916,0,0,5600,0.47709949989803135,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
50,1.7685123622886123,0.8684658374437796,2.5900848932310767,1.0232142857142856,0.5985013435182295,0.02596704475581646,23.713420867919922,0,0,5600,0.43266390007920563,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
75,1.2046453840673481,0.7517078956575798,1.6295682976275065,1.0232142857142856,0.7823335364035198,0.01915990747511387,40.105796813964844,0,0,5600,0.4370450999122113,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
100,1.0464715354015715,0.7387128057131278,1.4810019303168447,1.0232142857142856,0.8534230175674228,0.012292088940739632,50.192657470703125,0,0,5600,0.48103240015916526,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
125,0.9672256609660833,0.7372746005063943,1.4401921464984424,1.0232142857142856,0.8903419410146307,0.007830498740077019,53.933109283447266,0,0,5600,0.45968139986507595,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
150,0.9528193130782531,0.7407515833982533,1.466483849167178,1.0232142857142856,0.9056735236267559,0.007179251406341791,54.934478759765625,0,0,5600,0.4631253001280129,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
175,0.939287544967341,0.739183180533416,1.4488064359788584,1.0232142857142856,0.9140881783185926,0.004964328836649656,55.890777587890625,0,0,5600,0.46268270001746714,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
200,0.9232883984664252,0.7456421109438608,1.491217555579542,1.0232142857142856,0.9314776726256657,0.00409228028729558,57.185447692871094,0,0,5600,0.4570039000827819,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
250,0.9298807085926748,0.7524937975326819,1.5584391893596277,1.0232142857142856,0.9390627905523538,0.003171040676534176,58.40961837768555,0,0,5600,0.4502657998818904,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
300,0.9241258011459111,0.7557392076408308,1.5956646401135346,1.0232142857142856,0.9544309046537299,0.002026183996349573,60.52107238769531,0,0,5600,0.5062319000717252,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
350,0.9245982168609146,0.7562417425598583,1.5955935278303823,1.0232142857142856,0.9550880372927557,0.000862664426676929,60.931121826171875,0,0,5600,0.4488257998600602,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
400,0.9228407124012876,0.755729933422512,1.5865440194897011,1.0232142857142856,0.9564050037325901,0.0005599758005701005,60.533973693847656,0,0,5600,0.4838372999802232,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
410,0.9229636001108288,0.7563978769030655,1.5888858087288222,1.0232142857142856,0.9568977634674437,0.0005664688069373369,60.62661361694336,0,0,5600,0.48442370002157986,5,intermittent,refined,2016-03-27,2016-03-28,2016-04-24
420,0.9208820635179232,0.7562431857526618,1.5883451145446552,1.0232142857142856,0.9586103706711687,0.000487091310787946,60.74843978881836,0,0,5600,0.47235090006142855,5,intermittent,refined,2016-03-27,2016-03-28,2016-04-24
430,0.917796409853751,0.7576219485149133,1.5894518879509725,1.0232142857142856,0.9605646662361998,0.00044634498772211373,60.78303909301758,0,0,5600,0.4506981000304222,5,intermittent,refined,2016-03-27,2016-03-28,2016-04-24
440,0.9162712268008935,0.7569245842689062,1.5865414087519312,1.0232142857142856,0.9604643017463864,0.0004381276376079768,60.68246078491211,0,0,5600,0.4695842999499291,5,intermittent,refined,2016-03-27,2016-03-28,2016-04-24
450,0.913068092554587,0.7564019037655089,1.5860054711099876,1.0232142857142856,0.9614782571391801,0.0004214523360133171,60.73656463623047,0,0,5600,0.4743073999416083,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
460,0.9126538243965043,0.757152146965257,1.5865704333097423,1.0232142857142856,0.9631392943451231,0.00044354249257594347,60.834678649902344,0,0,5600,0.4878790001384914,5,intermittent,refined,2016-03-27,2016-03-28,2016-04-24
470,0.9172993200908967,0.7571977102898485,1.5855174711301356,1.0232142857142856,0.9603580200963812,0.000439570692833513,60.72336196899414,0,0,5600,0.4683564999140799,5,intermittent,refined,2016-03-27,2016-03-28,2016-04-24
480,0.9152418568419475,0.7573167065926619,1.5840983781222648,1.0232142857142856,0.9627058112770777,0.0004603560664691031,60.720523834228516,0,0,5600,0.49052150011993945,5,intermittent,refined,2016-03-27,2016-03-28,2016-04-24
490,0.918874347527956,0.7575295151975401,1.585984461045125,1.0232142857142856,0.9616661235945295,0.0004389341629575938,60.79660415649414,0,0,5600,0.4519138999748975,5,intermittent,refined,2016-03-27,2016-03-28,2016-04-24
500,0.9173907855515804,0.7579191648547359,1.5877185584429157,1.0232142857142856,0.9638934267990511,0.000352752540493384,60.93696212768555,0,0,5600,0.49487229995429516,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
550,0.9137127860596669,0.7586441982990281,1.5969172644944865,1.0232142857142856,0.9676165214231255,0.00023426348343491554,61.39524841308594,0,0,5600,0.48741309996694326,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
600,0.9150097783953263,0.7583577689729541,1.600971718134958,1.0232142857142856,0.9666956609718546,0.00018821661069523543,61.67817306518555,0,0,5600,0.5200824001803994,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
650,0.9175015390864882,0.7626891652502412,1.6393765017054145,1.0232142857142856,0.9717605589159991,0.0001565405254950747,62.08247375488281,0,0,5600,0.47076940000988543,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
700,0.9149335259827145,0.7613313015035679,1.6127957817988383,1.0232142857142856,0.97124915364656,0.00010823884076671675,61.668617248535156,0,0,5600,0.49695310019887984,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
750,0.9211239578067035,0.7625722216619839,1.6102323777149412,1.0232142857142856,0.9689113320790759,8.656613499624655e-05,61.57112503051758,0,0,5600,0.46915869996882975,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
800,0.9248098874009881,0.7612654801805417,1.6143627557676805,1.0232142857142856,0.9631191782453477,7.177125371526927e-05,61.76882553100586,0,0,5600,0.510135899996385,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
850,0.9267413725227858,0.765680291791814,1.6441986584752804,1.0232142857142856,0.9720992181130168,5.426617281045765e-05,62.502479553222656,0,0,5600,0.46141690015792847,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
900,0.9192528127588071,0.7645744755171342,1.634052330666433,1.0232142857142856,0.9737248906252742,3.936815483029932e-05,62.6536750793457,0,0,5600,0.4883063999004662,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
950,0.9174814251498836,0.7642606126640541,1.631723136025139,1.0232142857142856,0.979210953174001,3.521676626405679e-05,62.09437561035156,0,0,5600,0.4980692001990974,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
1000,0.931722476609615,0.7672909843360536,1.6434854945842132,1.0232142857142856,0.9716162275730162,2.8470980396377854e-05,62.14369583129883,0,0,5600,0.49144629994407296,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
1100,0.9279548439167307,0.7678256785085711,1.6428098094115093,1.0232142857142856,0.9711575098571321,2.326283538423013e-05,62.36014938354492,0,0,5600,0.4833738999441266,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
1200,0.9375775411645648,0.7658261890632333,1.6518860733403855,1.0232142857142856,0.9606377302324167,2.217931250925176e-05,62.643638610839844,0,0,5600,0.5080432000104338,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
1300,0.9380947255579014,0.7680706408642618,1.6648386078411805,1.0232142857142856,0.9657850347871213,2.3609305571881123e-05,63.10931396484375,0,0,5600,0.5074040000326931,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
1400,0.9462910593297269,0.767562644066177,1.6468263294015044,1.0232142857142856,0.9536322897129205,1.5131354302866384e-05,62.76578140258789,0,0,5600,0.5093917001504451,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
1500,0.956836258394059,0.7662666951214,1.6434443918421817,1.0232142857142856,0.9421847308317053,1.0541549272602424e-05,62.72188949584961,0,0,5600,0.5300194998271763,5,intermittent,coarse,2016-03-27,2016-03-28,2016-04-24
25,1.3674550658678655,1.506556379704603,2.8712086858365047,1.6485714285714286,1.22715517369232,0.18037064373493195,5.328054904937744,0,0,5600,0.4273453999776393,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
50,1.3087476033014653,1.4138462023762985,2.7193365022019482,1.6485714285714286,1.2249961408846346,0.055293213576078415,9.554159164428711,0,0,5600,0.4404080000240356,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
75,1.1957670692586788,1.3876404630319614,2.635898353525556,1.6485714285714286,1.291010342146536,0.039609991014003754,11.454638481140137,0,0,5600,0.43690140009857714,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
100,1.10320651752509,1.3785866261812458,2.5946747674315955,1.6485714285714286,1.3435671226580495,0.0333157554268837,12.2791166305542,0,0,5600,0.42900600004941225,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
125,1.0408619393248357,1.3717956358121175,2.5642101822012053,1.6485714285714286,1.3756466511018308,0.03066132590174675,13.961891174316406,0,0,5600,0.47752920002676547,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
150,0.9947403560290514,1.3745338976476342,2.56001402623129,1.6485714285714286,1.4152085626378124,0.028078120201826096,14.3447904586792,0,0,5600,0.43678479990921915,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
175,0.9804812888464259,1.3745915735053962,2.555944224053395,1.6485714285714286,1.4257245981141127,0.027801960706710815,14.8848237991333,0,0,5600,0.4578276998363435,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
200,0.9578892389431553,1.3747596885170787,2.552642182565352,1.6485714285714286,1.4487640813491973,0.027568871155381203,15.067669868469238,0,0,5600,0.4503232000861317,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
250,0.912640951805799,1.3812787441204168,2.5362331744949085,1.6485714285714286,1.4973988063726573,0.019747193902730942,17.195924758911133,0,0,5600,0.4434080000501126,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
300,0.878415270787303,1.387199589214454,2.5342848736429615,1.6485714285714286,1.5299441056760095,0.010938577353954315,17.13629913330078,0,0,5600,0.4283123998902738,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
350,0.852193968271117,1.3980983187174258,2.5387985698265148,1.6485714285714286,1.5667197668993946,0.006840308662503958,18.188461303710938,0,0,5600,0.466394399991259,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
400,0.8532539778053649,1.4027417332224599,2.5408953403120536,1.6485714285714286,1.5759601290235878,0.0033919562119990587,18.217464447021484,0,0,5600,0.46154259983450174,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
410,0.8540689491731516,1.4020503027181672,2.541701630213045,1.6485714285714286,1.5735936475947632,0.002959741745144129,17.994951248168945,0,0,5600,0.4550272999331355,5,lumpy,refined,2016-03-27,2016-03-28,2016-04-24
420,0.8523155244663845,1.403379863331211,2.5425603437988853,1.6485714285714286,1.5783940536165444,0.003130056895315647,18.298086166381836,0,0,5600,0.4452379997819662,5,lumpy,refined,2016-03-27,2016-03-28,2016-04-24
430,0.8504570546843255,1.4044556374241282,2.5417432570123863,1.6485714285714286,1.5763215011769456,0.0031486370135098696,18.313798904418945,0,0,5600,0.4697734999936074,5,lumpy,refined,2016-03-27,2016-03-28,2016-04-24
440,0.8482795018938379,1.4079480128677513,2.5450031630007137,1.6485714285714286,1.5868474727904374,0.003491972340270877,17.87139892578125,0,0,5600,0.4714702998753637,5,lumpy,refined,2016-03-27,2016-03-28,2016-04-24
450,0.8461551692090497,1.405077241514269,2.5418613548224163,1.6485714285714286,1.5837696099741567,0.0032097387593239546,18.89360809326172,0,0,5600,0.44473810005001724,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
460,0.8486269518581935,1.404391293156493,2.5424023589348397,1.6485714285714286,1.5818374033418616,0.0029592025093734264,18.84796905517578,0,0,5600,0.47290019993670285,5,lumpy,refined,2016-03-27,2016-03-28,2016-04-24
470,0.8473619724539919,1.4031525568431242,2.541947440164528,1.6485714285714286,1.5820816771473203,0.0031837127171456814,18.87710189819336,0,0,5600,0.4930932999122888,5,lumpy,refined,2016-03-27,2016-03-28,2016-04-24
480,0.8514615827651438,1.4063746119478933,2.5478972581779757,1.6485714285714286,1.587380494210811,0.003314860863611102,17.905372619628906,0,0,5600,0.44934319984167814,5,lumpy,refined,2016-03-27,2016-03-28,2016-04-24
490,0.8474501299315096,1.4015886755684706,2.5415640020246544,1.6485714285714286,1.5808044629874556,0.0027761554811149836,19.521875381469727,0,0,5600,0.44574629981070757,5,lumpy,refined,2016-03-27,2016-03-28,2016-04-24
500,0.8504819384299028,1.4037397769825684,2.5428594020140163,1.6485714285714286,1.5835099313165744,0.0022021105978637934,18.849807739257812,0,0,5600,0.4727135000284761,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
550,0.8493472488821365,1.4055203625793262,2.549289987564767,1.6485714285714286,1.5890267199275174,0.0011578953126445413,18.830820083618164,0,0,5600,0.46259810007177293,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
600,0.8531866833951959,1.4019309491516365,2.5482014596385705,1.6485714285714286,1.5841243772010993,0.00101306545548141,19.767536163330078,0,0,5600,0.45636730012483895,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
650,0.8481046342036689,1.413446037705996,2.5549766311842177,1.6485714285714286,1.6078649663524784,0.0009111356921494007,18.866487503051758,0,0,5600,0.46809270000085235,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
700,0.8523085240501066,1.4212484946118016,2.580289756518366,1.6485714285714286,1.6105498381336032,0.000580455525778234,20.020801544189453,0,0,5600,0.4753410001285374,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
750,0.8689470953501023,1.4263766968862184,2.594192668324584,1.6485714285714286,1.6080289042143912,0.0006198881310410798,19.092288970947266,0,0,5600,0.4866315999533981,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
800,0.8741615534638953,1.4259323807865856,2.5995161466100507,1.6485714285714286,1.5960351264324812,0.0005235054413788021,19.072694778442383,0,0,5600,0.4712777000386268,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
850,0.8827524489338728,1.427257222943673,2.604069368115498,1.6485714285714286,1.5914174325037416,0.000569903408177197,19.01814079284668,0,0,5600,0.4718052002135664,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
900,0.8882304881196429,1.4377091015169259,2.6291823104164336,1.6485714285714286,1.5918191347093982,0.0004203362623229623,21.919279098510742,0,0,5600,0.46885050018318,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
950,0.8975664083450631,1.4346306011366738,2.6352498356400686,1.6485714285714286,1.5706068668496145,0.0003366091114003211,19.632347106933594,0,0,5600,0.4881538001354784,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
1000,0.8981649371808341,1.43507502072036,2.6323425571848253,1.6485714285714286,1.5703772328351053,0.0003261723031755537,19.726015090942383,0,0,5600,0.48572919983416796,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
1100,0.9177670242163606,1.440538483338943,2.6474857092346653,1.6485714285714286,1.5652494907117684,0.00028592487797141075,18.415220260620117,0,0,5600,0.4823438001330942,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
1200,0.9199763404187512,1.4472032709987617,2.6624555026113894,1.6485714285714286,1.5629430968387117,0.00021548231597989798,17.965303421020508,0,0,5600,0.5043856000993401,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
1300,0.92581361820765,1.4447067810848992,2.6551256857513614,1.6485714285714286,1.550411212005287,0.00017579708946868777,19.449161529541016,0,0,5600,0.4937078000511974,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
1400,0.9459369218885787,1.443874402853175,2.659034672439256,1.6485714285714286,1.5194921995750181,0.00010035251034423709,20.84050750732422,0,0,5600,0.4906248999759555,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
1500,0.950500763554877,1.4370307153461077,2.647862793794365,1.6485714285714286,1.5056838067126852,6.849871715530753e-05,18.95223617553711,0,0,5600,0.4986960000824183,5,lumpy,coarse,2016-03-27,2016-03-28,2016-04-24
25,0.9015968802422243,3.336172482030732,6.049371895257318,5.8880357142857145,5.193386432954243,0.7259345054626465,26.163259506225586,0,0,5600,0.4940076000057161,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
50,0.6675275585747031,2.6889636664052627,4.366285367454342,5.8880357142857145,5.389288848517463,0.12402499467134476,47.744110107421875,0,0,5600,0.4836641000583768,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
75,0.553339975641614,2.576999510656377,4.079931670187305,5.8880357142857145,5.684136066292413,0.03437785431742668,59.8263053894043,0,0,5600,0.4789133998565376,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
100,0.5344385477082778,2.597774524867335,4.129139242987188,5.8880357142857145,5.799159397754619,0.013248320668935776,65.82170867919922,0,0,5600,0.4857181999832392,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
125,0.5332151673436308,2.6075202812873095,4.1615979454483965,5.8880357142857145,5.837766031341494,0.009323647245764732,66.88459014892578,0,0,5600,0.48519209981895983,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
135,0.5314502587500194,2.6080129898928237,4.167394611414091,5.8880357142857145,5.852733672141829,0.008803638629615307,67.05821990966797,0,0,5600,0.4959303999785334,5,smooth,refined,2016-03-27,2016-03-28,2016-04-24
145,0.5293397457759322,2.6076176596274934,4.170410875298441,5.8880357142857145,5.8772803971718535,0.007856803014874458,67.257080078125,0,0,5600,0.46812950004823506,5,smooth,refined,2016-03-27,2016-03-28,2016-04-24
150,0.5276593799908582,2.6063240464663666,4.170523909959913,5.8880357142857145,5.885601451292501,0.006755702197551727,67.32122039794922,0,0,5600,0.4781775001902133,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
155,0.5270583728541846,2.607947671680595,4.175587523238634,5.8880357142857145,5.901843779344927,0.005730841774493456,67.3705825805664,0,0,5600,0.48481580009683967,5,smooth,refined,2016-03-27,2016-03-28,2016-04-24
165,0.5278575885511625,2.6084037991017768,4.1718835860792645,5.8880357142857145,5.902597433311665,0.004816142376512289,67.40666198730469,0,0,5600,0.4821140000130981,5,smooth,refined,2016-03-27,2016-03-28,2016-04-24
175,0.5249429205091061,2.603060103318504,4.167447035196107,5.8880357142857145,5.909125479384175,0.004097624681890011,67.46634674072266,0,0,5600,0.4900252998340875,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
185,0.5242060973267256,2.6014792223615224,4.168793955029658,5.8880357142857145,5.9382742404919036,0.0033340149093419313,67.69062805175781,0,0,5600,0.5059592998586595,5,smooth,refined,2016-03-27,2016-03-28,2016-04-24
195,0.5252742294496777,2.601720577391804,4.169992526359565,5.8880357142857145,5.950454124888014,0.002335689263418317,67.68358612060547,0,0,5600,0.4895552999805659,5,smooth,refined,2016-03-27,2016-03-28,2016-04-24
200,0.5266111041435613,2.6040014033829046,4.175271401092729,5.8880357142857145,5.951379042743897,0.0021181630436331034,67.70696258544922,0,0,5600,0.49818950006738305,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
205,0.5271544610395255,2.604534611528299,4.177595856636662,5.8880357142857145,5.960120485279268,0.0017490593018010259,67.79312133789062,0,0,5600,0.48754150001332164,5,smooth,refined,2016-03-27,2016-03-28,2016-04-24
215,0.5263444022413372,2.6036136961109464,4.177392518377617,5.8880357142857145,5.982107378940875,0.0016448224196210504,67.88194274902344,0,0,5600,0.491398099809885,5,smooth,refined,2016-03-27,2016-03-28,2016-04-24
225,0.5282799047345307,2.605516827766426,4.180272591989068,5.8880357142857145,6.000402713206506,0.0015498504508286715,67.90321350097656,0,0,5600,0.4926631001289934,5,smooth,refined,2016-03-27,2016-03-28,2016-04-24
250,0.5313231669933449,2.6067346669533746,4.1869137623180235,5.8880357142857145,6.013492245064096,0.001204351894557476,68.18146514892578,0,0,5600,0.5002522999420762,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
300,0.5371620570423205,2.619985979004871,4.201585183833373,5.8880357142857145,6.047227414607977,0.0008080132538452744,68.35102844238281,0,0,5600,0.5109204999171197,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
350,0.541263084326937,2.6229497402506916,4.209513620240695,5.8880357142857145,6.07311022279348,0.00036364063271321356,68.71228790283203,0,0,5600,0.5309283998794854,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
400,0.5388673909676954,2.6246781762663836,4.204688826686091,5.8880357142857145,6.054494728917265,0.00024737490457482636,68.68863677978516,0,0,5600,0.4842534998897463,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
450,0.5424528298966973,2.6254963812570558,4.207094311433589,5.8880357142857145,6.076697785455129,0.00019938437617383897,68.77689361572266,0,0,5600,0.4901234998833388,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
500,0.541991053081768,2.6258348749397658,4.2064335837418865,5.8880357142857145,6.089259952213875,0.00019590964075177908,68.68706512451172,0,0,5600,0.5164843001402915,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
550,0.5449994120935395,2.6286862531126642,4.213286354521306,5.8880357142857145,6.105494558838236,0.00011992813961114734,69.46180725097656,0,0,5600,0.5143586001358926,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
600,0.5438274867996622,2.6360466097006676,4.223607605325269,5.8880357142857145,6.099106305569163,7.461392669938505e-05,69.33708190917969,0,0,5600,0.49238410010002553,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
650,0.5436673537470325,2.6378879355772136,4.223006828559538,5.8880357142857145,6.0921715995495855,7.075233588693663e-05,69.09580993652344,0,0,5600,0.5129333001095802,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
700,0.5421667136516656,2.6433336819740836,4.229014521126288,5.8880357142857145,6.074705966075089,5.363042509998195e-05,68.83086395263672,0,0,5600,0.5310245999135077,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
750,0.5418731549296323,2.6475432108423327,4.235223850394592,5.8880357142857145,6.076132567889376,4.479489871300757e-05,68.8794937133789,0,0,5600,0.502836000174284,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
800,0.5404395089366025,2.6484829026665886,4.2389436012957935,5.8880357142857145,6.079735290314446,3.212721640011296e-05,68.92633819580078,0,0,5600,0.5164415000472218,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
850,0.5403669065630317,2.6528599444375742,4.2349946497743955,5.8880357142857145,6.060035908034705,2.5659621314844117e-05,68.75328826904297,0,0,5600,0.5248139998875558,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
900,0.5460478708991602,2.661225155443452,4.248280850505907,5.8880357142857145,6.025952736227544,2.468932871124707e-05,68.6579818725586,0,0,5600,0.5090605998411775,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
950,0.5462530137533981,2.6659815437000045,4.253303707626058,5.8880357142857145,6.002347160878032,2.5457000447204337e-05,68.65503692626953,0,0,5600,0.5379500999115407,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
1000,0.5491569986328932,2.66540578649969,4.251943565443227,5.8880357142857145,5.995717362561557,2.1736143025918864e-05,68.6353988647461,0,0,5600,0.5329375001601875,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
1100,0.5504297952453243,2.6678822492517256,4.252489487674254,5.8880357142857145,5.96150688155737,2.0078790839761496e-05,68.50862884521484,0,0,5600,0.5274531000759453,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
1200,0.5520067486622847,2.6758664659604188,4.261181922585982,5.8880357142857145,5.964847557022932,1.3695445886696689e-05,68.4057388305664,0,0,5600,0.5177921000868082,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
1300,0.5546888980758915,2.68197987459911,4.265103103665323,5.8880357142857145,5.9444199357695835,1.0416591067041736e-05,68.34320831298828,0,0,5600,0.5037212998140603,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
1400,0.5548531288286711,2.683584124720208,4.265722477183927,5.8880357142857145,5.941080078008992,9.851466529653408e-06,68.12654113769531,0,0,5600,0.5251726000569761,5,smooth,coarse,2016-03-27,2016-03-28,2016-04-24
